id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	observer_mode
11547	not	I am sorry to have kept all of you waiting. I was delayed by something urgent.	You are not late, Mr. Thomas. There're still 15 minutes to go. Mr. White has just called you.	You are late, Mr. Thomas. There're still 15 minutes to go. Mr. White has just called you.	What did he say?	-162.5315202474594	-164.26099348068237	-5.2429522660470775	-5.475366449356079	31	30	-13.017596364021301	-13.647649645805359	-1.3017596364021302	-1.364764964580536	10	10	-280.3657406568527	-282.7328543663025	-4.313319087028503	-4.417700849473476	65	64	True	False
11553	not	Where can I find information on this subject?	I'm not sure. Let's look up the catalogue.	I'm sure. Let's look up the catalogue.	Will you give some advice on this experiment?	-104.40919876098633	-110.92630386352539	-6.141717574175666	-6.932893991470337	17	16	-61.038036704063416	-58.02499997615814	-4.359859764575958	-4.1446428554398675	14	14	-233.05246913433075	-236.6062353849411	-5.0663580246593645	-5.25791634188758	46	45	True	False
11561	not	Hello. Can I ask what steps I have to go through in applying for the job?	It is not very complicated. You can send your resume to the e-mail address of our company.	It is very complicated. You can send your resume to the e-mail address of our company.	What is the next step?	-123.22309267520905	-125.84142076969147	-4.928923707008362	-5.2433925320704775	25	24	-31.92505395412445	-29.65824866294861	-2.902277632193132	-2.696204423904419	11	11	-268.8379409313202	-269.1691199541092	-4.480632348855337	-4.562188473798461	60	59	True	False
11568	not	I am calling to ask the position of HR manager. Could you tell me more about it?__eou__Yes. We are looking for someone who are well-educated and have all-round experience as a manager.	I have a master's degree in HR management in Peking University. And I worked as a HR manager in a European enterprise for many years. I know it is not just some clerical issues, but more social work with reason and patience.	I have a master's degree in HR management in Peking University. And I worked as a HR manager in a European enterprise for many years. I know it is just some clerical issues, but more social work with reason and patience.	Great. What about having a formal interview on Monday next week?	-230.6239356994629	-236.29974746704102	-4.270813624064128	-4.458485801264925	54	53	-72.34258532524109	-72.25098013877869	-4.01903251806895	-4.013943341043261	18	18	-523.3546454906464	-528.9557282924652	-4.289792176152839	-4.371534944565828	122	121	True	False
11588	not	Why have you decided to change jobs?	I hope to change because my current job is not within my chosen field.Since my major was international banking, I really hope to work at a bank.	I hope to change because my current job is within my chosen field.Since my major was international banking, I really hope to work at a bank.	Then, why do you want to work for our bank since it's a new establishment in Shanghai?	-175.36580276489258	-176.19240951538086	-5.0104515075683596	-5.182129691628849	35	34	-92.1374500989914	-95.03996086120605	-3.6854980039596557	-3.801598434448242	25	25	-340.24887132644653	-344.03640711307526	-4.597957720627656	-4.712827494699661	74	73	True	False
11600	not	Hey, man, look, what's on the wall over there?__eou__Don't you know that? It's all about new office rules.__eou__What does it say?	It says smoking is not allowed in any private offices. It might be the most terrible thing for you.	It says smoking is allowed in any private offices. It might be the most terrible thing for you.	I can smoke outside of the office. But what else does it say?	-121.1536636352539	-125.38069152832031	-4.659756293663611	-5.015227661132813	26	25	-40.51925575733185	-46.62529253959656	-2.0259627878665922	-2.331264626979828	20	20	-394.3952647447586	-404.68893122673035	-4.151529102576406	-4.305201396029046	95	94	True	False
11601	not	How was Elvin?__eou__Hey, look. My admirer has struck again.__eou__Another note? But how? I didn't see anyone!	It's an e-mail. It says, We need to meet. I'll give you a sweet treat. It's not what you think.	It's an e-mail. It says, We need to meet. I'll give you a sweet treat. It's what you think.	Uh-oh. He's heating up. What are you going to do now?	-137.5630259513855	-150.40729475021362	-4.045971351511338	-4.557796810612534	34	33	-58.532365918159485	-59.36948585510254	-2.6605620871890676	-2.698612993413752	22	22	-452.21047830581665	-465.8992520570755	-4.522104783058166	-4.706053051081571	100	99	True	False
11607	not	Hey, Benjamin, have you finished your report on the project?	Not yet. To tell you the truth, I don't know how to write it. I've considered it for several days.	Yet. To tell you the truth, I don't know how to write it. I've considered it for several days.	What? Man, you don't know how to write a project report? That's sounds a little bit ridiculous.	-128.41846632957458	-133.12407684326172	-4.142531171921761	-4.437469228108724	31	30	-85.60589456558228	-83.6878160238266	-3.057353377342224	-2.9888505722795213	28	28	-307.4773930311203	-310.19447803497314	-3.9420178593733373	-4.028499714739911	78	77	True	False
11612	not	Would you like me to type it for you?__eou__Yes, please. That would be a great help. Are you sure you don’t mind?	Not at all. I’ll be glad to do it.	At all. I’ll be glad to do it.	Thank you very much.	-85.04356622695923	-94.01425552368164	-5.002562719232896	-5.8758909702301025	17	16	-14.402636170387268	-14.368712544441223	-1.4402636170387269	-1.4368712544441222	10	10	-253.86659336090088	-262.8337857723236	-3.789053632252252	-3.9823300874594487	67	66	True	False
11623	not	Well, how was the interview?	Not too bad, I suppose.	Too bad, I suppose.	What did the woman ask you?	-79.35533142089844	-81.8514175415039	-6.61294428507487	-7.441037958318537	12	11	-32.06423532962799	-36.02825391292572	-2.6720196108023324	-3.00235449274381	12	12	-185.0400687456131	-191.47765147686005	-5.001082939070624	-5.318823652135001	37	36	True	False
11633	not	I don't make idle threats.	I guess not.	I guess.	I hope you're not turning into a sissy on me, Dave.	-62.352224946022034	-67.52373373508453	-6.928024994002448	-8.440466716885567	9	8	-65.8843766450882	-58.23572027683258	-3.2942188322544097	-2.911786013841629	20	20	-200.40429019927979	-197.93892240524292	-4.771530719030471	-4.8277785952498276	42	41	True	False
11640	not	Can I leave early today?__eou__Sure. I don’t mind.__eou__And can I come in late tomorrow?	I don’t see why not.	I don’t see why.	And may I take Friday off?	-50.9981689453125	-56.63433837890625	-4.249847412109375	-5.148576216264204	12	11	-18.717506766319275	-21.97129261493683	-1.5597922305266063	-1.8309410512447357	12	12	-278.0084297657013	-286.7844400405884	-4.557515242060677	-4.779740667343139	61	60	True	False
11645	not	No, Dave. I haven't wrecked my jeep. I'm calling to offer you a job.__eou__With invoking? No, thanks.__eou__I'd like you to manage a new online auction site we're building.	I'm not interested, Zina.	I'm interested, Zina.	Don't play hard to get. The pay is good. You'd be working with Elvin again.	-68.18884658813477	-77.59878921508789	-5.245295891394982	-6.466565767923991	13	12	-64.79508340358734	-66.69579100608826	-2.492118592445667	-2.5652227310033946	26	26	-416.61165976524353	-427.8971940279007	-4.251139385359628	-4.411311278638151	98	97	True	False
11691	not	This is our rock-bottom price, Mr. Lee.	If that's the case. there's not much point in further discussion. We might as well call the whole deal off.	If that's the case. there's much point in further discussion. We might as well call the whole deal off.	What I mean is that we'll never be able to come down to your price. The gap is too great.	-129.40254831314087	-138.90797472000122	-4.313418277104696	-4.789930162758663	30	29	-55.983773708343506	-54.74746000766754	-1.9994204895836967	-1.9552664288452692	28	28	-278.25513529777527	-286.5371264219284	-3.7100684706370037	-3.8721233300260596	75	74	True	False
11700	not	We hope that there will be no repetition of this kind of trouble in the future.	Yes. I promise it will not happen again.	Yes. I promise it will happen again.	We look forward to your settlement at an early date.	-87.70442759990692	-90.49527537822723	-5.846961839993795	-6.463948241301945	15	14	-40.80589938163757	-42.157506823539734	-2.5503687113523483	-2.6348441764712334	16	16	-218.5440675020218	-222.68652272224426	-4.047112361148551	-4.201632504193288	54	53	True	False
11702	not	We are sorry for our fault.	I do hope this undesirable incident will not stand in the way of our future business.	I do hope this undesirable incident will stand in the way of our future business.	Thank you for your understanding.	-123.71296179294586	-131.12541389465332	-5.623316445133903	-6.244067328316825	22	21	-7.155897498130798	-7.009854793548584	-0.650536136193709	-0.6372595266862349	11	11	-208.11483430862427	-215.36585140228271	-4.5242355284483535	-4.785907808939616	46	45	True	False
11703	not	I am sure we will make it up as soon as possible.__eou__That's nice.	We hope this matter will not affect our good relations in our future dealings.	We hope this matter will affect our good relations in our future dealings.	Of course not. We have cooperated for a long time.	-101.91507530212402	-110.51681900024414	-5.095753765106201	-5.816674684223376	20	19	-52.77435064315796	-52.48362958431244	-2.931908369064331	-2.915757199128469	18	18	-282.5398408174515	-290.8592691421509	-4.280906679052295	-4.474757986802321	66	65	True	False
11722	not	Here's a model of our latest design. What do you think of it?	Well, I'm not too happy about it.	Well, I'm too happy about it.	What's wrong with it?	-86.21513366699219	-91.59922790527344	-5.7476755777994795	-6.542801993233817	15	14	-20.713491797447205	-20.178773641586304	-1.8830447088588367	-1.8344339674169368	11	11	-197.84222328662872	-202.69159936904907	-4.121712985138099	-4.312587220618066	48	47	True	False
11726	not	Our company is going to do some cutbacks soon.__eou__Really? Where did you hear that?__eou__I met with the supervisor just this morning. I don't know, but I am a little worried. Who do you think will get sacked?	I'm not sure ... well, first, it couldn't be George. He is such a kiss-ass. He'd wash the boss's dog if he asked.	I'm sure ... well, first, it couldn't be George. He is such a kiss-ass. He'd wash the boss's dog if he asked.	No, it's not going to be George. I don't think it's Andy either. He is involved with the boss's sister in-law. And you know how whipped our boss is.	-175.28603744506836	-178.34443378448486	-4.612790459080746	-4.820119832013105	38	37	-122.94607436656952	-122.35382318496704	-2.79422896287658	-2.780768708749251	44	44	-550.8578479290009	-553.3769787549973	-3.772998958417814	-3.8163929569310153	146	145	True	False
