source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context	own_context_win_per_token	candidate_weight_unnormalized	candidate_weight	candidate_weight_basis
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	24	24	1t's a wonder. There are other people here, too, aren't there?	1t's a wonder. there are other people here, too, aren't there?	1t's a wonder. There are other people here, too, aren't there?\nSpeaker 2: Of course not.Look,there is nobody around us! We are the only people who are here!\nSpeaker 1: Aha,I' m sure you are dreaming again!\nSpeaker 2:	-31.62066650390625	-32.028076171875	-1.7567036946614585	-1.7793375651041667	18	18	-31.62066650390625	-32.028076171875	-1.7567036946614585	-1.7793375651041667	0.40740966796875	0.0226338704427084	True	True	True	0.7808830852979503	0.030852292064975622	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	25	25	Isn' t it wonderful?	isn' t it wonderful?	 Isn' t it wonderful?\nSpeaker 2: （ Having a sit down ） And if I were alone, I'd lie down, but here you are beside me. ( Laugh )\nSpeaker 1: （ Laugh ）  You want me to lie with you, don't you?\nSpeaker 2:	-10.32574462890625	-10.41168212890625	-1.7209574381510415	-1.7352803548177085	6	6	-10.32574462890625	-10.41168212890625	-1.7209574381510415	-1.7352803548177085	0.0859375	0.0143229166666665	True	True	True	0.8093016347231172	0.031975094445300785	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	26	26	Yes, just like before. Don't you remember that when we were a couple of years old?	yes, just like before. don't you remember that when we were a couple of years old?	 Yes, just like before. Don't you remember that when we were a couple of years old?\nSpeaker 2: Yeah, I do.\nSpeaker 1: Do you think the time has really passed by?\nSpeaker 2: Yes, I do.\nSpeaker 1: Even though we have	-39.2476806640625	-39.3629150390625	-1.962384033203125	-1.968145751953125	20	20	-39.2476806640625	-39.3629150390625	-1.962384033203125	-1.968145751953125	0.115234375	0.0057617187499998	True	True	True	0.6357116635666402	0.025116643301328515	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	27	27	( pointing at some people ) Oh, but what about them?They are not very far from us.I don' t think they could hear us.	( pointing at some people ) oh, but what about them?they are not very far from us.i don' t think they could hear us.	 ( pointing at some people ) Oh, but what about them?They are not very far from us.I don' t think they could hear us.\nSpeaker 2: And look at that woman she seems to be mad...\nSpeaker 1: A mad woman?\nSpeaker 2: ( Laughing )	-60.69343566894531	-60.47337341308594	-2.023114522298177	-2.015779113769532	30	30	-60.69343566894531	-60.47337341308594	-2.023114522298177	-2.015779113769532	-0.220062255859375	-0.0073354085286458	False	True	False	0.5982535210025393	0.023636691210730747	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	28	28	No one, except for a few birds around us.	no one, except for a few birds around us.	 No one, except for a few birds around us.\nSpeaker 2: It's delightful to feel the nature, as you said.\nSpeaker 1: And here's a chair. Let's take a rest here.\nSpeaker 2: That's a good idea. This air is so clean.\n	-26.494140625	-26.703125	-2.408558238636364	-2.4275568181818183	11	11	-26.494140625	-26.703125	-2.408558238636364	-2.4275568181818183	0.208984375	0.0189985795454545	True	True	True	0.40690140011639825	0.016076466598387948	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	29	29	Let' s take a little walk along the water.	let' s take a little walk along the water.	 Let' s take a little walk along the water.\nSpeaker 2: ( They walk along a shallow stream, carrying sticks and throwing them ) Look, this is a good place for us to have a picnic.\nSpeaker 1: There are quite a lot of water. I will help you with that.	-22.564010620117188	-22.503883361816406	-2.0512736927379263	-2.045807578346946	11	11	-22.564010620117188	-22.503883361816406	-2.0512736927379263	-2.045807578346946	-0.0601272583007812	-0.0054661143909804	False	True	False	0.5816421766113167	0.022980385473804266	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	30	30	0oh, I am also moving in silence.What a paradise it is!	0oh, i am also moving in silence.what a paradise it is!	0oh, I am also moving in silence.What a paradise it is!\nSpeaker 2: But it's getting darker outside.I believe I need to make a little bit of noise to break the silence.\nSpeaker 1: Alright.I am longing to hear your voice.It's so long since we've had a	-46.68975830078125	-47.4710693359375	-3.1126505533854165	-3.1647379557291666	15	15	-46.68975830078125	-47.4710693359375	-3.1126505533854165	-3.1647379557291666	0.78131103515625	0.05208740234375	True	True	True	0.20123604679261392	0.007950733479235118	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	31	31	Yes, the park is always crowded in the daytime. And I thought today was a holiday.I remembered it was last week's Monday.	yes, the park is always crowded in the daytime. and i thought today was a holiday.i remembered it was last week's monday.	 Yes, the park is always crowded in the daytime. And I thought today was a holiday.I remembered it was last week's Monday.\nSpeaker 2: Last week's Monday? Are you having a fever?\nSpeaker 1: Yes, I think I am! Maybe because I ate too much yesterday.I went	-67.8775634765625	-67.706298828125	-2.5139838324652777	-2.507640697337963	27	27	-67.8775634765625	-67.706298828125	-2.5139838324652777	-2.507640697337963	-0.1712646484375	-0.0063431351273148	False	True	False	0.3661874285211856	0.01446787836484804	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	32	32	( Disappointed )	( disappointed )	 ( Disappointed )\nSpeaker 2: Why do you look so disappointed?\nSpeaker 1: It's not as crowded as I thought.It's too quiet.\nSpeaker 2: Don't be upset.Now, let me show you the special of the park.\nSpeaker 1: There're flowers everywhere	-10.2667236328125	-10.34423828125	-2.566680908203125	-2.5860595703125	4	4	-10.2667236328125	-10.34423828125	-2.566680908203125	-2.5860595703125	0.0775146484375	0.019378662109375	True	True	True	0.3473900549706775	0.013725203731790207	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	33	33	Yes, it is so peaceful. Let' s have a seat on the bench and enjoy the sun	yes, it is so peaceful. let' s have a seat on the bench and enjoy the sun	 Yes, it is so peaceful. Let' s have a seat on the bench and enjoy the sun\nSpeaker 2: Very good! I must say we are so lucky.We have the quietest time.\nSpeaker 1: How lovely! The water is so beautiful, and the flowers smell so nice.\n	-30.187477111816406	-30.32245635986328	-1.5093738555908205	-1.516122817993164	20	20	-30.187477111816406	-30.32245635986328	-1.5093738555908205	-1.516122817993164	0.134979248046875	0.0067489624023437	True	True	True	1.0	0.039509489507259285	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	34	34	①	①	①\nSpeaker 2: Yes.There're still some people around.However, it's just like an open-air dance hall as long as we're here.\nSpeaker 1: Here I am! I'm as wild as a horse now. ② I can't wait to join them!\nSpeaker	-5.9375	-5.9207763671875	-2.96875	-2.96038818359375	2	2	-5.9375	-5.9207763671875	-2.96875	-2.96038818359375	-0.0167236328125	-0.00836181640625	False	True	False	0.23238120183023084	0.009181262655395806	own_log_prob_per_token
